Model,Data,Curation,Subtype,Gene_ENTREZ,Symbol,Essentiality_Type,is_metabolic,Dependency_Score,Dependency_Probability,DepMap_ID,Average_Score
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.581065128228002,0.791010682932856,ACH-000738,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.355123508038177,0.363682909559479,ACH-000756,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.822178453591282,0.908662765020753,ACH-000760,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.976315728092966,0.950240160509216,ACH-000819,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.622365304874484,0.740257188959232,ACH-000863,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.707928158689235,0.878256087449363,ACH-000887,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.327466378447969,0.316359815040855,ACH-001329,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.568326269202015,0.751224530656097,ACH-001605,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.723604172241441,0.89288780612101,ACH-001606,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.883271694551171,0.925051581992466,ACH-001608,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.741968580527281,0.843986553628638,ACH-001609,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.546696754823969,0.571255675426569,ACH-001610,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,0.0552333399759581,0.0110452548871465,ACH-001611,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.490125500197115,0.658365863558111,ACH-001622,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.520272546354273,0.463691463484931,ACH-001623,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.74203493479439,0.847010195835146,ACH-001624,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.464979085868236,0.721411842608649,ACH-002228,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.399100124399475,0.487935377228787,ACH-002229,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,54675,CRLS1 ,Common-Essential,Metabolic,-0.498141384414763,0.740412054261856,ACH-002230,-0.575857197741586
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.008575565,0.03346468,ACH-000036,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.07146779,0.01219298,ACH-000098,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.07027603,0.01341345,ACH-000152,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.07063287,0.05402776,ACH-000200,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.09252956,0.02195767,ACH-000215,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1021433,0.01368067,ACH-000231,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,5.382637e-4,0.02555032,ACH-000244,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.04824683,0.01454061,ACH-000269,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.01003541,0.02409041,ACH-000368,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.04553118,0.02973952,ACH-000370,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.01941467,0.0293953,ACH-000376,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1728371,0.005480517,ACH-000445,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.08296927,0.01284121,ACH-000455,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.03051806,0.05348235,ACH-000464,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.05008635,0.01600724,ACH-000469,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.07068058,0.01858524,ACH-000558,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.0403606,0.01633402,ACH-000570,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.01236779,0.04770591,ACH-000571,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1882428,0.00261383,ACH-000595,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.08391583,0.0172521,ACH-000622,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.03186323,0.0195052,ACH-000623,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.2761084,0.001444317,ACH-000634,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1322267,0.01726196,ACH-000673,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1309913,0.004870754,ACH-000676,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.18649,0.002172239,ACH-000738,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.03825305,0.01705135,ACH-000756,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.04700382,0.04622048,ACH-000760,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.04483328,0.01550697,ACH-000819,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.2251559,0.002132825,ACH-000863,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1151034,0.006508677,ACH-000887,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.1253893,0.01120471,ACH-001329,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.006698269,0.03181239,ACH-001605,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.0567239,0.01653025,ACH-001606,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.0296968,0.02522205,ACH-001608,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.1672677,0.1194534,ACH-001609,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.06293424,0.01500138,ACH-001610,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.3271014,6.07758e-4,ACH-001611,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.08196279,0.01402449,ACH-001622,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.116726,0.01222578,ACH-001623,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.1892364,0.1541119,ACH-001624,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.03753466,0.01760946,ACH-002228,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,-0.001510172,0.03897766,ACH-002229,0.063372384295
Recon3D,Rahman2015,CSF,GBM,55304,SPTLC3 ,"NA_",Metabolic,0.078575710000000007,0.01447161,ACH-002230,0.063372384295
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.137683,0.1116069,ACH-000036,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.005586486,0.02728179,ACH-000098,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.08903012,0.06213526,ACH-000152,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.12069,0.08404667,ACH-000200,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.04264228,0.05992992,ACH-000215,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.1023172,0.08546448,ACH-000231,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.3085113,0.2885732,ACH-000244,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.04022768,0.01564226,ACH-000269,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.02236134,0.021738,ACH-000368,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.2984859,0.003275003,ACH-000370,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.004527759,0.03910322,ACH-000376,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.09226109,0.01082203,ACH-000445,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.115636,0.11863,ACH-000455,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.01502479,0.03227819,ACH-000464,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.03262791,0.03946181,ACH-000469,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.03886333,0.02594462,ACH-000558,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.08165382,0.010072330000000001,ACH-000570,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.02489255,0.0307515,ACH-000571,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.001844927,0.03848927,ACH-000595,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.1679512,0.1791957,ACH-000622,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.2104092,0.1453739,ACH-000623,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.2460472,0.1413604,ACH-000634,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.04633385,0.03217034,ACH-000673,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.09441729,0.06668139,ACH-000676,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.05658554,0.05638327,ACH-000738,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.001536557,0.025686,ACH-000756,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.06407674,0.05453085,ACH-000760,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.1229821,0.08957382,ACH-000819,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.03161313,0.02103751,ACH-000863,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.1119921,0.08603745,ACH-000887,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.04040124,0.05693648,ACH-001329,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.05088819,0.05808578,ACH-001605,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.0549874,0.01683684,ACH-001606,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.08497815,0.01316356,ACH-001608,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.03907314,0.03813772,ACH-001609,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.1046616,0.01080724,ACH-001610,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.03263953,0.02639544,ACH-001611,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.02158229,0.02824962,ACH-001622,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.003437184,0.0247947,ACH-001623,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.1027792,0.08070372,ACH-001624,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.08748442,0.009539512,ACH-002228,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,-0.179201,0.1763923,ACH-002229,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,5833,PCYT2 ,"NA_",Metabolic,0.01088905,0.0299413,ACH-002230,-0.0507422927
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.2723869,0.2657588,ACH-000036,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.07917828,0.06767805,ACH-000098,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.09280451,0.06418268,ACH-000152,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1237925,0.08626154,ACH-000200,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1281565,0.1261957,ACH-000215,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1314759,0.1096968,ACH-000231,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.148662,0.1002047,ACH-000244,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.008949566,0.024607360000000002,ACH-000269,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.2143382,0.1485123,ACH-000368,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.02787038,0.02682932,ACH-000370,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.08771438,0.09381193,ACH-000376,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.03235598,0.03096404,ACH-000445,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.03890707,0.05545435,ACH-000455,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.2281088,0.274999,ACH-000464,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,0.01219906,0.02444225,ACH-000469,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.06936035,0.0740664,ACH-000558,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.113455,0.08432379,ACH-000570,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.09170693,0.1072753,ACH-000571,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.146644,0.1535602,ACH-000595,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.09465505,0.1041951,ACH-000622,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.03887969,0.03910608,ACH-000623,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,0.07560351,0.008356282,ACH-000634,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.06610259,0.08314501,ACH-000673,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.08103497,0.05842343,ACH-000676,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1794475,0.171931,ACH-000738,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.02720602,0.03478179,ACH-000756,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1251356,0.09492153,ACH-000760,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1351494,0.09964197,ACH-000819,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,0.01926103,0.02413392,ACH-000863,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.09732301,0.07492262,ACH-000887,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.08161918,0.07973349,ACH-001329,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.03488627,0.0494819,ACH-001605,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1423411,0.1127579,ACH-001606,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1352647,0.1219883,ACH-001608,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1560983,0.1092563,ACH-001609,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,0.04561711,0.01713655,ACH-001610,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.1112709,0.05596919,ACH-001611,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.143852,0.1328795,ACH-001622,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.02442637,0.02856296,ACH-001623,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,0.03147647,0.02431651,ACH-001624,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.09425262,0.07564978,ACH-002228,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.05951423,0.06789407,ACH-002229,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,6526,SLC5A3 ,"NA_",Metabolic,-0.06422781,0.0625743,ACH-002230,-0.08421040702222223
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.3999015,0.4765416,ACH-000036,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.08386196,0.07092061,ACH-000098,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8129401,0.9040779,ACH-000152,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.08550042,0.06193905,ACH-000200,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.1781674,0.1840016,ACH-000215,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.171881,0.9727507,ACH-000231,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.5584766,0.6797199,ACH-000244,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.4476185,0.4750195,ACH-000269,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8351331,0.8860638,ACH-000368,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.2127172,0.08226819,ACH-000370,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.5711522,0.8465288,ACH-000376,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.1845573,0.1021384,ACH-000445,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.377701,0.9924599,ACH-000455,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.6442782,0.7824823,ACH-000464,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8649107,0.8865187,ACH-000469,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.3174493,0.3781492,ACH-000558,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,0.3848034,5.065867e-4,ACH-000570,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.1804667,0.2187099,ACH-000571,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.6203565,0.8260967,ACH-000595,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.03123708,0.05941603,ACH-000622,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8174917,0.8540389,ACH-000623,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8642275,0.9160564,ACH-000634,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.217291,0.9740795,ACH-000673,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.5915473,0.836365,ACH-000676,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.00711,0.9312221,ACH-000738,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.401162,0.9853198,ACH-000756,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.36842,0.4372955,ACH-000760,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,0.07101028,0.01133269,ACH-000819,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.4257759,0.5233756,ACH-000863,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.4333563,0.5816163,ACH-000887,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.1468592,0.1269029,ACH-001329,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.9164431,0.9124361,ACH-001605,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.4024869,0.5338803,ACH-001606,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.9376757,0.9318326,ACH-001608,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.9445547,0.9159096,ACH-001609,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.8710311,0.8409695,ACH-001610,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.511616,0.630168,ACH-001611,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.05492979,0.06205966,ACH-001622,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-1.253791,0.9478912,ACH-001623,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.7270552,0.8383703,ACH-001624,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.04373795,0.04474388,ACH-002228,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.709784,0.8213911,ACH-002229,-0.591524122
Recon3D,Rahman2015,CSF,GBM,7296,TXNRD1 ,"NA_",Metabolic,-0.6955298,0.9088869,ACH-002230,-0.591524122
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.4894823,0.625273,ACH-000036,-0.4205932488333333
Recon3D,Rahman2015,CSF,GBM,8140,SLC7A5 ,Common-Essential,Metabolic,-0.2781325,0.3155799,ACH-000098,-0.4205932488333333
